,temp_air,ghi,dni,dhi,wind_speed
2022-06-10 18:00:00,13.12,278.0,600.95,82.0,4.55
2022-06-10 19:00:00,12.04,128.0,310.67,68.0,4.07
2022-06-10 20:00:00,11.23,3.0,0.0,3.0,3.45
2022-06-10 21:00:00,10.77,0.0,-0.0,0.0,3.03
2022-06-10 22:00:00,10.17,0.0,-0.0,0.0,2.55
2022-06-10 23:00:00,9.81,0.0,-0.0,0.0,2.48
2022-06-11 00:00:00,9.24,0.0,-0.0,0.0,2.34
2022-06-11 01:00:00,9.12,0.0,-0.0,0.0,2.34
2022-06-11 02:00:00,8.65,0.0,-0.0,0.0,2.55
2022-06-11 03:00:00,8.49,0.0,-0.0,0.0,2.69
2022-06-11 04:00:00,8.33,29.0,120.02,21.0,2.62
2022-06-11 05:00:00,9.0,75.0,36.79,68.0,3.38
2022-06-11 06:00:00,10.0,118.0,12.38,114.0,4.14
2022-06-11 07:00:00,10.6,223.0,54.82,198.0,4.9
2022-06-11 08:00:00,10.76,297.0,62.06,261.0,5.03
2022-06-11 09:00:00,11.24,450.0,173.27,331.0,4.97
2022-06-11 10:00:00,12.15,187.0,0.0,187.0,4.76
2022-06-11 11:00:00,12.42,502.0,120.63,403.0,5.03
2022-06-11 12:00:00,12.81,506.0,112.07,412.0,4.83
2022-06-11 13:00:00,13.05,511.0,130.2,404.0,4.55
2022-06-11 14:00:00,13.12,251.0,1.3,250.0,4.83
2022-06-11 15:00:00,13.39,382.0,81.16,326.0,4.76
2022-06-11 16:00:00,13.01,276.0,41.1,252.0,4.55
2022-06-11 17:00:00,12.86,117.0,0.0,117.0,5.24
2022-06-11 18:00:00,12.53,53.0,0.0,53.0,5.03
2022-06-11 19:00:00,12.15,43.0,0.0,43.0,4.34
2022-06-11 20:00:00,11.57,3.0,0.0,3.0,4.48
2022-06-11 21:00:00,11.28,0.0,-0.0,0.0,4.55
2022-06-11 22:00:00,10.99,0.0,-0.0,0.0,5.03
2022-06-11 23:00:00,10.71,0.0,-0.0,0.0,4.9
2022-06-12 00:00:00,10.27,0.0,-0.0,0.0,4.62
2022-06-12 01:00:00,9.71,0.0,-0.0,0.0,4.41
2022-06-12 02:00:00,9.4,0.0,-0.0,0.0,4.28
2022-06-12 03:00:00,9.19,0.0,-0.0,0.0,4.28
2022-06-12 04:00:00,9.4,3.0,0.0,3.0,4.48
2022-06-12 05:00:00,9.81,12.0,0.0,12.0,5.66
2022-06-12 06:00:00,10.12,54.0,0.0,54.0,6.28
2022-06-12 07:00:00,10.42,82.0,0.0,82.0,7.24
2022-06-12 08:00:00,11.04,0.0,0.0,0.0,6.28
2022-06-12 09:00:00,11.28,92.0,0.0,92.0,6.07
2022-06-12 10:00:00,12.08,92.0,0.0,92.0,6.9
2022-06-12 11:00:00,12.28,102.0,0.0,102.0,6.97
2022-06-12 12:00:00,12.31,103.0,0.0,103.0,6.76
2022-06-12 13:00:00,11.8,88.0,0.0,88.0,6.55
2022-06-12 14:00:00,11.58,113.0,0.0,113.0,6.69
2022-06-12 15:00:00,11.66,131.0,0.0,131.0,6.21
2022-06-12 16:00:00,11.87,87.0,0.0,87.0,7.31
2022-06-12 17:00:00,11.77,74.0,0.0,74.0,7.86
2022-06-12 18:00:00,11.52,99.0,3.04,98.0,6.83
2022-06-12 19:00:00,11.17,13.0,0.0,13.0,6.97
2022-06-12 20:00:00,10.91,3.0,0.0,3.0,7.24
2022-06-12 21:00:00,10.76,0.0,-0.0,0.0,7.1
2022-06-12 22:00:00,10.4,0.0,-0.0,0.0,6.76
2022-06-12 23:00:00,10.14,0.0,-0.0,0.0,6.55
2022-06-13 00:00:00,9.9,0.0,-0.0,0.0,6.21
2022-06-13 01:00:00,9.69,0.0,-0.0,0.0,5.72
2022-06-13 02:00:00,9.29,0.0,-0.0,0.0,5.52
2022-06-13 03:00:00,9.07,0.0,-0.0,0.0,5.52
2022-06-13 04:00:00,8.95,3.0,0.0,3.0,5.59
2022-06-13 05:00:00,8.77,12.0,0.0,12.0,5.66
2022-06-13 06:00:00,8.62,24.0,0.0,24.0,5.31
2022-06-13 07:00:00,8.47,37.0,0.0,37.0,5.1
2022-06-13 08:00:00,8.38,69.0,0.0,69.0,5.17
2022-06-13 09:00:00,8.35,89.0,0.0,89.0,5.31
2022-06-13 10:00:00,9.22,127.0,0.0,127.0,3.59
2022-06-13 11:00:00,9.61,218.0,0.0,218.0,3.52
2022-06-13 12:00:00,9.98,237.0,0.0,237.0,3.45
2022-06-13 13:00:00,10.13,209.0,0.0,209.0,2.21
2022-06-13 14:00:00,10.47,207.0,0.0,207.0,1.72
2022-06-13 15:00:00,10.34,254.0,5.78,250.0,1.38
2022-06-13 16:00:00,10.43,218.0,8.53,213.0,0.14
2022-06-13 17:00:00,10.56,65.0,0.0,65.0,0.97
2022-06-13 18:00:00,10.47,48.0,0.0,48.0,1.45
2022-06-13 19:00:00,10.57,13.0,0.0,13.0,1.72
2022-06-13 20:00:00,10.28,3.0,0.0,3.0,1.86
2022-06-13 21:00:00,9.96,0.0,-0.0,0.0,2.07
2022-06-13 22:00:00,9.69,0.0,-0.0,0.0,2.21
2022-06-13 23:00:00,9.56,0.0,-0.0,0.0,2.07
2022-06-14 00:00:00,9.17,0.0,-0.0,0.0,2.41
2022-06-14 01:00:00,8.98,0.0,-0.0,0.0,2.55
2022-06-14 02:00:00,8.76,0.0,-0.0,0.0,2.55
2022-06-14 03:00:00,8.39,0.0,-0.0,0.0,2.76
2022-06-14 04:00:00,8.03,3.0,0.0,3.0,3.31
2022-06-14 05:00:00,8.14,30.0,0.0,30.0,3.79
2022-06-14 06:00:00,8.51,119.0,12.34,115.0,4.07
2022-06-14 07:00:00,9.56,321.0,266.99,199.0,4.48
2022-06-14 08:00:00,10.68,445.0,339.09,248.0,4.62
2022-06-14 09:00:00,11.45,455.0,180.31,331.0,4.48
2022-06-14 10:00:00,12.26,125.0,0.0,125.0,4.69
2022-06-14 11:00:00,12.71,344.0,13.38,333.0,4.48
2022-06-14 12:00:00,13.44,140.0,0.0,140.0,4.34
2022-06-14 13:00:00,13.81,290.0,2.43,288.0,3.86
2022-06-14 14:00:00,14.45,614.0,356.8,338.0,3.86
2022-06-14 15:00:00,15.13,210.0,0.0,210.0,3.72
2022-06-14 16:00:00,15.34,287.0,47.69,259.0,3.52
2022-06-14 17:00:00,14.9,123.0,0.0,123.0,2.97
2022-06-14 18:00:00,14.46,148.0,45.28,133.0,2.97
2022-06-14 19:00:00,13.69,122.0,231.79,76.0,2.62
2022-06-14 20:00:00,13.28,3.0,0.0,3.0,2.0
2022-06-14 21:00:00,12.75,0.0,-0.0,0.0,2.21
2022-06-14 22:00:00,11.59,0.0,-0.0,0.0,2.62
2022-06-14 23:00:00,11.32,0.0,-0.0,0.0,2.83
2022-06-15 00:00:00,10.89,0.0,-0.0,0.0,2.69
2022-06-15 01:00:00,10.82,0.0,-0.0,0.0,2.9
2022-06-15 02:00:00,11.19,0.0,-0.0,0.0,2.76
2022-06-15 03:00:00,11.17,0.0,-0.0,0.0,2.34
2022-06-15 04:00:00,10.95,3.0,0.0,3.0,1.93
2022-06-15 05:00:00,10.98,23.0,0.0,23.0,2.0
2022-06-15 06:00:00,11.61,115.0,12.34,111.0,1.93
2022-06-15 07:00:00,12.59,65.0,0.0,65.0,1.79
2022-06-15 08:00:00,13.14,280.0,46.46,253.0,2.21
2022-06-15 09:00:00,14.07,253.0,5.81,249.0,2.83
2022-06-15 10:00:00,14.68,368.0,36.36,340.0,3.03
2022-06-15 11:00:00,15.79,339.0,13.38,328.0,3.45
2022-06-15 12:00:00,15.8,532.0,143.9,411.0,3.72
2022-06-15 13:00:00,15.7,112.0,0.0,112.0,3.38
2022-06-15 14:00:00,16.33,511.0,176.95,374.0,4.0
2022-06-15 15:00:00,16.62,95.0,0.0,95.0,3.79
2022-06-15 16:00:00,16.43,329.0,96.92,272.0,3.59
2022-06-15 17:00:00,15.5,133.0,0.0,133.0,3.38
2022-06-15 18:00:00,15.29,25.0,0.0,25.0,3.24
2022-06-15 19:00:00,14.85,13.0,0.0,13.0,3.1
2022-06-15 20:00:00,13.92,3.0,0.0,3.0,3.24
2022-06-15 21:00:00,12.85,0.0,-0.0,0.0,3.24
2022-06-15 22:00:00,11.76,0.0,-0.0,0.0,3.45
2022-06-15 23:00:00,11.17,0.0,-0.0,0.0,3.59
2022-06-16 00:00:00,10.26,0.0,-0.0,0.0,3.38
2022-06-16 01:00:00,9.32,0.0,-0.0,0.0,3.03
2022-06-16 02:00:00,8.79,0.0,-0.0,0.0,2.83
2022-06-16 03:00:00,8.46,0.0,-0.0,0.0,2.48
2022-06-16 04:00:00,8.23,23.0,43.65,20.0,2.34
2022-06-16 05:00:00,9.09,57.0,5.21,56.0,2.83
2022-06-16 06:00:00,10.45,189.0,148.0,141.0,3.24
2022-06-16 07:00:00,12.11,218.0,50.32,195.0,4.76
2022-06-16 08:00:00,13.15,387.0,201.33,270.0,4.69
2022-06-16 09:00:00,14.01,424.0,135.18,331.0,4.55
2022-06-16 10:00:00,14.44,508.0,172.65,375.0,4.07
2022-06-16 11:00:00,14.38,501.0,120.35,402.0,4.55
2022-06-16 12:00:00,14.88,267.0,1.19,266.0,4.41
2022-06-16 13:00:00,15.0,149.0,0.0,149.0,3.79
2022-06-16 14:00:00,15.43,293.0,6.45,288.0,3.45
2022-06-16 15:00:00,15.21,386.0,84.97,327.0,2.9
2022-06-16 16:00:00,15.37,154.0,0.0,154.0,2.76
2022-06-16 17:00:00,14.99,75.0,0.0,75.0,4.21
2022-06-16 18:00:00,14.05,94.0,0.0,94.0,3.38
2022-06-16 19:00:00,13.36,33.0,0.0,33.0,2.55
2022-06-16 20:00:00,13.12,4.0,0.0,4.0,2.69
2022-06-16 21:00:00,12.96,0.0,-0.0,0.0,2.28
2022-06-16 22:00:00,12.04,0.0,-0.0,0.0,2.69
2022-06-16 23:00:00,11.87,0.0,-0.0,0.0,3.59
2022-06-17 00:00:00,11.84,0.0,-0.0,0.0,4.14
2022-06-17 01:00:00,12.49,0.0,-0.0,0.0,5.72
2022-06-17 02:00:00,12.31,0.0,-0.0,0.0,6.41
2022-06-17 03:00:00,11.66,0.0,-0.0,0.0,6.34
2022-06-17 04:00:00,10.93,30.0,116.26,22.0,6.0
2022-06-17 05:00:00,11.08,92.0,88.6,75.0,5.59
2022-06-17 06:00:00,11.99,181.0,126.43,140.0,4.83
2022-06-17 07:00:00,13.05,331.0,304.13,192.0,6.34
2022-06-17 08:00:00,13.74,319.0,86.05,269.0,6.48
2022-06-17 09:00:00,14.43,292.0,18.9,279.0,6.69
2022-06-17 10:00:00,14.52,320.0,14.28,309.0,6.07
2022-06-17 11:00:00,14.97,505.0,123.97,403.0,6.97
2022-06-17 12:00:00,15.89,641.0,303.02,386.0,7.79
2022-06-17 13:00:00,16.36,452.0,71.48,393.0,8.55
2022-06-17 14:00:00,16.53,479.0,131.55,377.0,8.97
2022-06-17 15:00:00,16.4,136.0,0.0,136.0,8.76
2022-06-17 16:00:00,16.37,227.0,10.17,221.0,8.0
2022-06-17 17:00:00,16.03,258.0,100.72,211.0,8.48
2022-06-17 18:00:00,15.27,113.0,8.98,110.0,6.55
2022-06-17 19:00:00,14.78,63.0,9.93,61.0,5.86
2022-06-17 20:00:00,13.94,4.0,0.0,4.0,5.03
2022-06-17 21:00:00,13.26,0.0,-0.0,0.0,4.14
2022-06-17 22:00:00,12.54,0.0,-0.0,0.0,3.45
2022-06-17 23:00:00,11.81,0.0,-0.0,0.0,3.45
2022-06-18 00:00:00,11.33,0.0,-0.0,0.0,3.17
2022-06-18 01:00:00,11.19,0.0,-0.0,0.0,3.24
2022-06-18 02:00:00,11.05,0.0,-0.0,0.0,3.38
2022-06-18 03:00:00,10.92,0.0,-0.0,0.0,3.59
2022-06-18 04:00:00,11.2,36.0,218.03,21.0,3.86
2022-06-18 05:00:00,11.32,146.0,479.72,54.0,4.34
2022-06-18 06:00:00,12.39,272.0,573.8,86.0,4.48
2022-06-18 07:00:00,13.23,417.0,689.43,102.0,6.07
2022-06-18 08:00:00,14.11,553.0,747.03,119.0,5.86
2022-06-18 09:00:00,14.77,574.0,449.19,265.0,6.62
2022-06-18 10:00:00,15.44,753.0,767.1,162.0,7.38
2022-06-18 11:00:00,16.04,494.0,110.58,403.0,7.17
2022-06-18 12:00:00,16.27,258.0,0.0,258.0,6.9
2022-06-18 13:00:00,16.27,293.0,3.63,290.0,6.76
2022-06-18 14:00:00,16.2,668.0,488.48,289.0,5.93
2022-06-18 15:00:00,16.13,457.0,178.26,333.0,5.45
2022-06-18 16:00:00,16.03,411.0,240.51,269.0,5.59
2022-06-18 17:00:00,16.26,302.0,194.68,211.0,5.31
2022-06-18 18:00:00,15.69,98.0,2.98,97.0,4.41
2022-06-18 19:00:00,15.34,13.0,0.0,13.0,3.59
2022-06-18 20:00:00,14.66,4.0,0.0,4.0,2.9
2022-06-18 21:00:00,13.29,0.0,-0.0,0.0,2.21
2022-06-18 22:00:00,12.12,0.0,-0.0,0.0,1.93
2022-06-18 23:00:00,11.12,0.0,-0.0,0.0,1.66
2022-06-19 00:00:00,10.7,0.0,-0.0,0.0,1.52
2022-06-19 01:00:00,9.94,0.0,-0.0,0.0,1.52
2022-06-19 02:00:00,9.67,0.0,-0.0,0.0,1.59
2022-06-19 03:00:00,9.2,0.0,-0.0,0.0,1.66
2022-06-19 04:00:00,9.23,5.0,0.0,5.0,1.38
2022-06-19 05:00:00,9.85,91.0,83.51,75.0,1.79
2022-06-19 06:00:00,11.11,265.0,527.89,94.0,1.38
2022-06-19 07:00:00,12.72,406.0,639.41,114.0,1.59
2022-06-19 08:00:00,14.04,545.0,718.01,128.0,2.21
2022-06-19 09:00:00,15.21,650.0,706.63,164.0,2.41
2022-06-19 10:00:00,15.59,641.0,434.85,306.0,2.69
2022-06-19 11:00:00,16.42,697.0,454.46,323.0,3.03
2022-06-19 12:00:00,17.14,706.0,437.08,338.0,3.59
2022-06-19 13:00:00,17.34,781.0,675.52,223.0,4.21
2022-06-19 14:00:00,17.56,744.0,720.08,185.0,4.69
2022-06-19 15:00:00,17.47,662.0,721.12,160.0,4.9
2022-06-19 16:00:00,16.93,555.0,720.78,129.0,4.76
2022-06-19 17:00:00,16.46,408.0,596.01,129.0,4.62
2022-06-19 18:00:00,16.39,277.0,545.01,94.0,4.34
2022-06-19 19:00:00,15.2,95.0,78.81,79.0,3.66
2022-06-19 20:00:00,14.12,4.0,0.0,4.0,3.1
2022-06-19 21:00:00,12.86,0.0,-0.0,0.0,2.97
2022-06-19 22:00:00,12.2,0.0,-0.0,0.0,2.48
2022-06-19 23:00:00,12.05,0.0,-0.0,0.0,2.07
2022-06-20 00:00:00,11.77,0.0,-0.0,0.0,2.07
2022-06-20 01:00:00,11.51,0.0,-0.0,0.0,2.41
2022-06-20 02:00:00,11.19,0.0,-0.0,0.0,3.1
2022-06-20 03:00:00,10.88,0.0,-0.0,0.0,3.93
2022-06-20 04:00:00,10.41,36.0,219.13,21.0,4.48
2022-06-20 05:00:00,10.15,135.0,381.58,62.0,4.62
2022-06-20 06:00:00,10.27,209.0,225.58,136.0,5.38
2022-06-20 07:00:00,11.17,295.0,195.02,206.0,5.52
2022-06-20 08:00:00,12.02,467.0,413.44,227.0,5.93
2022-06-20 09:00:00,12.74,622.0,602.13,208.0,6.55
2022-06-20 10:00:00,13.18,271.0,2.6,269.0,7.38
2022-06-20 11:00:00,13.77,772.0,652.53,235.0,7.45
2022-06-20 12:00:00,13.89,342.0,10.69,333.0,7.79
2022-06-20 13:00:00,14.54,817.0,784.26,169.0,7.17
2022-06-20 14:00:00,15.28,597.0,319.32,349.0,6.9
2022-06-20 15:00:00,14.31,620.0,568.48,224.0,6.34
2022-06-20 16:00:00,14.04,526.0,591.65,176.0,6.69
2022-06-20 17:00:00,13.86,345.0,322.16,194.0,5.86
2022-06-20 18:00:00,13.35,244.0,341.85,129.0,5.66
2022-06-20 19:00:00,12.89,145.0,387.9,66.0,5.59
2022-06-20 20:00:00,11.98,28.0,50.3,24.0,5.1
2022-06-20 21:00:00,10.86,0.0,-0.0,0.0,4.69
2022-06-20 22:00:00,10.11,0.0,-0.0,0.0,4.76
2022-06-20 23:00:00,9.68,0.0,-0.0,0.0,4.97
2022-06-21 00:00:00,9.26,0.0,-0.0,0.0,4.69
2022-06-21 01:00:00,9.14,0.0,-0.0,0.0,4.41
2022-06-21 02:00:00,8.84,0.0,-0.0,0.0,4.48
2022-06-21 03:00:00,8.86,0.0,-0.0,0.0,4.41
2022-06-21 04:00:00,8.47,13.0,0.0,13.0,4.41
2022-06-21 05:00:00,8.8,139.0,413.78,60.0,4.48
2022-06-21 06:00:00,9.81,278.0,609.51,81.0,5.1
2022-06-21 07:00:00,10.98,420.0,699.62,101.0,5.72
2022-06-21 08:00:00,12.27,538.0,675.7,146.0,6.21
2022-06-21 09:00:00,12.95,602.0,528.18,239.0,6.21
2022-06-21 10:00:00,14.04,675.0,515.54,278.0,5.86
2022-06-21 11:00:00,14.37,738.0,549.3,286.0,6.0
2022-06-21 12:00:00,15.21,754.0,541.51,298.0,5.93
2022-06-21 13:00:00,15.76,842.0,853.07,137.0,6.0
2022-06-21 14:00:00,16.07,796.0,870.09,120.0,5.93
2022-06-21 15:00:00,16.27,678.0,763.29,146.0,5.66
2022-06-21 16:00:00,16.3,572.0,770.23,116.0,5.31
2022-06-21 17:00:00,16.17,424.0,658.53,115.0,4.97
2022-06-21 18:00:00,15.57,287.0,590.6,88.0,4.41
2022-06-21 19:00:00,15.05,158.0,499.54,56.0,3.93
2022-06-21 20:00:00,13.92,46.0,287.45,23.0,3.17
2022-06-21 21:00:00,12.47,0.0,-0.0,0.0,2.69
2022-06-21 22:00:00,10.51,0.0,-0.0,0.0,3.17
2022-06-21 23:00:00,9.43,0.0,-0.0,0.0,2.9
2022-06-22 00:00:00,8.69,0.0,-0.0,0.0,2.41
2022-06-22 01:00:00,8.05,0.0,-0.0,0.0,2.07
2022-06-22 02:00:00,7.8,0.0,-0.0,0.0,1.59
2022-06-22 03:00:00,7.24,0.0,-0.0,0.0,1.72
2022-06-22 04:00:00,6.5,23.0,44.32,20.0,1.79
2022-06-22 05:00:00,7.92,46.0,0.0,46.0,1.45
2022-06-22 06:00:00,9.54,189.0,151.84,140.0,1.38
2022-06-22 07:00:00,11.63,344.0,357.86,181.0,1.66
2022-06-22 08:00:00,13.9,482.0,469.21,210.0,2.07
2022-06-22 09:00:00,15.29,558.0,409.08,277.0,2.14
2022-06-22 10:00:00,16.25,393.0,51.96,353.0,2.0
2022-06-22 11:00:00,16.53,433.0,59.56,384.0,2.0
2022-06-22 12:00:00,16.94,369.0,20.19,352.0,2.0
2022-06-22 13:00:00,17.2,225.0,0.0,225.0,2.07
2022-06-22 14:00:00,17.71,222.0,0.0,222.0,1.93
2022-06-22 15:00:00,18.07,426.0,130.5,335.0,1.52
2022-06-22 16:00:00,18.21,294.0,52.33,263.0,1.1
2022-06-22 17:00:00,18.1,336.0,291.7,199.0,1.59
2022-06-22 18:00:00,17.72,200.0,160.05,146.0,2.0
2022-06-22 19:00:00,16.78,32.0,0.0,32.0,2.21
2022-06-22 20:00:00,15.35,4.0,0.0,4.0,2.41
2022-06-22 21:00:00,13.5,0.0,-0.0,0.0,2.14
2022-06-22 22:00:00,12.57,0.0,-0.0,0.0,1.72
2022-06-22 23:00:00,11.51,0.0,-0.0,0.0,1.52
2022-06-23 00:00:00,10.92,0.0,-0.0,0.0,1.45
2022-06-23 01:00:00,10.3,0.0,-0.0,0.0,1.59
2022-06-23 02:00:00,9.95,0.0,-0.0,0.0,0.97
2022-06-23 03:00:00,10.09,0.0,-0.0,0.0,1.52
2022-06-23 04:00:00,10.27,8.0,0.0,8.0,1.86
2022-06-23 05:00:00,10.93,33.0,0.0,33.0,2.0
2022-06-23 06:00:00,11.7,76.0,0.0,76.0,2.21
2022-06-23 07:00:00,12.87,72.0,0.0,72.0,2.41
2022-06-23 08:00:00,14.21,230.0,13.81,222.0,2.55
2022-06-23 09:00:00,15.38,234.0,2.91,232.0,2.55
2022-06-23 10:00:00,16.82,456.0,110.47,371.0,2.62
2022-06-23 11:00:00,17.78,678.0,419.45,333.0,3.1
2022-06-23 12:00:00,18.74,627.0,283.86,388.0,3.86
2022-06-23 13:00:00,18.99,630.0,313.35,371.0,4.62
2022-06-23 14:00:00,19.31,543.0,226.43,367.0,5.31
2022-06-23 15:00:00,18.62,423.0,129.03,333.0,5.72
2022-06-23 16:00:00,17.85,157.0,0.0,157.0,5.66
2022-06-23 17:00:00,15.97,65.0,0.0,65.0,5.24
2022-06-23 18:00:00,14.7,25.0,0.0,25.0,4.83
2022-06-23 19:00:00,14.01,13.0,0.0,13.0,4.34
2022-06-23 20:00:00,13.17,4.0,0.0,4.0,4.55
2022-06-23 21:00:00,12.71,0.0,-0.0,0.0,4.76
2022-06-23 22:00:00,12.24,0.0,-0.0,0.0,3.93
2022-06-23 23:00:00,12.18,0.0,-0.0,0.0,4.14
2022-06-24 00:00:00,12.32,0.0,-0.0,0.0,4.83
2022-06-24 01:00:00,12.3,0.0,-0.0,0.0,4.34
2022-06-24 02:00:00,12.4,0.0,-0.0,0.0,4.48
2022-06-24 03:00:00,12.44,0.0,-0.0,0.0,5.1
2022-06-24 04:00:00,12.55,3.0,0.0,3.0,5.24
2022-06-24 05:00:00,12.55,15.0,0.0,15.0,5.45
2022-06-24 06:00:00,12.37,176.0,121.33,137.0,5.1
2022-06-24 07:00:00,12.21,71.0,0.0,71.0,5.17
2022-06-24 08:00:00,12.22,105.0,0.0,105.0,5.52
2022-06-24 09:00:00,12.26,96.0,0.0,96.0,5.31
2022-06-24 10:00:00,12.91,95.0,0.0,95.0,5.31
2022-06-24 11:00:00,12.99,125.0,0.0,125.0,4.76
2022-06-24 12:00:00,13.17,126.0,0.0,126.0,4.62
2022-06-24 13:00:00,13.58,137.0,0.0,137.0,4.62
2022-06-24 14:00:00,13.6,105.0,0.0,105.0,4.28
2022-06-24 15:00:00,13.74,60.0,0.0,60.0,4.14
2022-06-24 16:00:00,13.92,91.0,0.0,91.0,3.66
2022-06-24 17:00:00,13.83,92.0,0.0,92.0,3.24
2022-06-24 18:00:00,13.79,52.0,0.0,52.0,2.62
2022-06-24 19:00:00,13.57,17.0,0.0,17.0,2.69
2022-06-24 20:00:00,13.56,32.0,74.21,26.0,1.86
2022-06-24 21:00:00,13.52,0.0,-0.0,0.0,1.38
2022-06-24 22:00:00,13.76,0.0,-0.0,0.0,0.9
2022-06-24 23:00:00,13.38,0.0,-0.0,0.0,0.97
2022-06-25 00:00:00,13.34,0.0,-0.0,0.0,1.17
2022-06-25 01:00:00,13.21,0.0,-0.0,0.0,1.79
2022-06-25 02:00:00,13.2,0.0,-0.0,0.0,1.86
2022-06-25 03:00:00,13.19,0.0,-0.0,0.0,1.66
2022-06-25 04:00:00,13.23,3.0,0.0,3.0,1.93
2022-06-25 05:00:00,13.24,27.0,0.0,27.0,1.86
2022-06-25 06:00:00,13.43,87.0,0.0,87.0,1.86
2022-06-25 07:00:00,13.96,248.0,101.42,202.0,2.83
2022-06-25 08:00:00,14.43,274.0,43.26,249.0,3.86
2022-06-25 09:00:00,14.82,467.0,215.93,319.0,4.34
2022-06-25 10:00:00,15.36,200.0,0.0,200.0,3.86
2022-06-25 11:00:00,15.76,284.0,2.43,282.0,4.48
2022-06-25 12:00:00,15.63,333.0,9.51,325.0,4.97
2022-06-25 13:00:00,15.35,426.0,55.66,380.0,4.97
2022-06-25 14:00:00,15.32,249.0,1.29,248.0,4.69
2022-06-25 15:00:00,15.52,182.0,0.0,182.0,4.21
2022-06-25 16:00:00,15.64,181.0,1.69,180.0,4.0
2022-06-25 17:00:00,15.46,239.0,72.27,205.0,4.14
2022-06-25 18:00:00,15.05,194.0,144.89,145.0,3.79
2022-06-25 19:00:00,14.4,118.0,185.07,80.0,3.45
2022-06-25 20:00:00,13.59,14.0,0.0,14.0,3.38
2022-06-25 21:00:00,12.94,0.0,-0.0,0.0,3.1
2022-06-25 22:00:00,12.08,0.0,-0.0,0.0,2.69
2022-06-25 23:00:00,11.69,0.0,-0.0,0.0,2.41
2022-06-26 00:00:00,11.09,0.0,-0.0,0.0,2.34
2022-06-26 01:00:00,10.57,0.0,-0.0,0.0,2.28
2022-06-26 02:00:00,9.89,0.0,-0.0,0.0,2.07
2022-06-26 03:00:00,9.76,0.0,-0.0,0.0,2.0
2022-06-26 04:00:00,9.81,3.0,0.0,3.0,1.79
2022-06-26 05:00:00,10.2,37.0,0.0,37.0,2.07
2022-06-26 06:00:00,10.76,80.0,0.0,80.0,2.28
2022-06-26 07:00:00,11.45,97.0,0.0,97.0,2.07
2022-06-26 08:00:00,11.83,195.0,3.46,193.0,1.79
2022-06-26 09:00:00,12.53,246.0,4.38,243.0,1.38
2022-06-26 10:00:00,13.21,253.0,1.3,252.0,0.97
2022-06-26 11:00:00,14.4,424.0,53.56,380.0,0.48
2022-06-26 12:00:00,15.49,724.0,479.01,321.0,0.21
2022-06-26 13:00:00,16.51,829.0,827.83,145.0,0.48
2022-06-26 14:00:00,17.81,759.0,766.76,163.0,0.62
2022-06-26 15:00:00,18.77,695.0,828.32,117.0,0.55
2022-06-26 16:00:00,19.16,561.0,736.73,124.0,0.34
2022-06-26 17:00:00,19.39,423.0,660.95,112.0,0.69
2022-06-26 18:00:00,19.22,288.0,600.13,85.0,1.52
2022-06-26 19:00:00,18.54,154.0,462.61,59.0,1.86
2022-06-26 20:00:00,17.01,42.0,197.81,26.0,1.38
2022-06-26 21:00:00,14.83,0.0,-0.0,0.0,1.52
2022-06-26 22:00:00,12.6,0.0,-0.0,0.0,1.59
2022-06-26 23:00:00,11.77,0.0,-0.0,0.0,1.17
2022-06-27 00:00:00,12.11,0.0,-0.0,0.0,0.69
2022-06-27 01:00:00,11.39,0.0,-0.0,0.0,0.62
2022-06-27 02:00:00,10.98,0.0,-0.0,0.0,0.83
2022-06-27 03:00:00,11.18,0.0,-0.0,0.0,0.69
2022-06-27 04:00:00,11.16,21.0,46.89,18.0,0.69
2022-06-27 05:00:00,11.48,132.0,396.58,58.0,0.55
2022-06-27 06:00:00,12.78,265.0,573.87,82.0,0.34
2022-06-27 07:00:00,14.92,402.0,657.31,105.0,0.76
2022-06-27 08:00:00,16.92,553.0,777.25,105.0,1.17
2022-06-27 09:00:00,18.54,684.0,850.81,102.0,1.52
2022-06-27 10:00:00,19.87,779.0,874.28,108.0,1.79
2022-06-27 11:00:00,20.52,816.0,825.81,138.0,2.34
2022-06-27 12:00:00,20.89,844.0,843.07,135.0,2.55
2022-06-27 13:00:00,21.07,844.0,883.76,114.0,2.83
2022-06-27 14:00:00,21.0,790.0,877.55,108.0,3.38
2022-06-27 15:00:00,20.5,700.0,855.62,103.0,4.0
2022-06-27 16:00:00,19.74,577.0,805.87,99.0,4.28
2022-06-27 17:00:00,19.0,435.0,722.58,95.0,4.21
2022-06-27 18:00:00,18.22,289.0,611.99,82.0,4.14
2022-06-27 19:00:00,17.06,151.0,438.4,61.0,4.0
2022-06-27 20:00:00,15.57,44.0,222.94,26.0,3.66
2022-06-27 21:00:00,14.05,0.0,-0.0,0.0,3.45
2022-06-27 22:00:00,12.93,0.0,-0.0,0.0,2.97
2022-06-27 23:00:00,12.52,0.0,-0.0,0.0,2.48
2022-06-28 00:00:00,12.26,0.0,-0.0,0.0,2.07
2022-06-28 01:00:00,12.26,0.0,-0.0,0.0,1.93
2022-06-28 02:00:00,12.06,0.0,-0.0,0.0,1.72
2022-06-28 03:00:00,11.67,0.0,-0.0,0.0,1.59
2022-06-28 04:00:00,11.54,3.0,0.0,3.0,1.79
